Frequency (Hz),Amplitude
1.179531533575317370e+00,6.272586671325062785e-05
1.182863543557168606e+00,6.503242145878975302e-05
1.186195553539019842e+00,6.114166425952831255e-05
1.189527563520871078e+00,6.267859122239005404e-05
1.192859573502722093e+00,6.277144966618364145e-05
1.196191583484573329e+00,6.191734732737722393e-05
1.199523593466424565e+00,6.067245739178578725e-05
1.202855603448275801e+00,6.159342495943025304e-05
1.206187613430126815e+00,5.922315335342279353e-05
1.209519623411978051e+00,6.064843776135580330e-05
1.212851633393829287e+00,6.110327146546550481e-05
1.216183643375680523e+00,6.109536661015354099e-05
1.219515653357531537e+00,5.967928567163590563e-05
1.222847663339382773e+00,6.192132409012808525e-05
1.226179673321234009e+00,5.956260643160683191e-05
1.229511683303085245e+00,5.955928745022147282e-05
1.232843693284936260e+00,5.847913967272716046e-05
1.236175703266787496e+00,5.964866352583888284e-05
1.239507713248638732e+00,5.546949580566971390e-05
1.242839723230489968e+00,5.736166222561616957e-05
1.246171733212340982e+00,5.484813648091033453e-05
1.249503743194192218e+00,5.804369270581452269e-05
1.252835753176043454e+00,5.840132053823560133e-05
1.256167763157894690e+00,5.743819138904782693e-05
1.259499773139745704e+00,5.530384992264551644e-05
1.262831783121596940e+00,5.649430601047208711e-05
1.266163793103448176e+00,5.618492450963349721e-05
1.269495803085299412e+00,5.631751324798934573e-05
1.272827813067150426e+00,5.421119161257031315e-05
1.276159823049001663e+00,5.570503864194441057e-05
1.279491833030852899e+00,5.410560206581042605e-05
1.282823843012703913e+00,5.498809240599212872e-05
1.286155852994555149e+00,5.540460542018020915e-05
1.289487862976406385e+00,5.484411566628796797e-05
1.292819872958257621e+00,5.412095838928896742e-05
1.296151882940108635e+00,5.301197004693845741e-05
1.299483892921959871e+00,5.273836318234787244e-05
1.302815902903811107e+00,5.340321775989616455e-05
1.306147912885662343e+00,5.340515346751254362e-05
1.309479922867513357e+00,5.342170013412328005e-05
1.312811932849364593e+00,5.112366361509219746e-05
1.316143942831215830e+00,5.245308181811801629e-05
1.319475952813067066e+00,5.229515927565647944e-05
1.322807962794918080e+00,5.111243846310133804e-05
1.326139972776769316e+00,5.069889130957978027e-05
1.329471982758620552e+00,5.105288015654296335e-05
1.332803992740471788e+00,4.961560410724619305e-05
1.336136002722322802e+00,4.952484701350442158e-05
1.339468012704174038e+00,5.054048759293407395e-05
1.342800022686025274e+00,5.169951774249561215e-05
1.346132032667876510e+00,5.008657630199087133e-05
1.349464042649727524e+00,4.866485268267808695e-05
1.352796052631578760e+00,5.135198875945770207e-05
1.356128062613429996e+00,4.855991210228815462e-05
1.359460072595281233e+00,4.732206736948462328e-05
1.362792082577132247e+00,4.850709259739099239e-05
1.366124092558983483e+00,5.007436120447515226e-05
1.369456102540834719e+00,5.071836322359728839e-05
1.372788112522685955e+00,4.828544069225752344e-05
1.376120122504536969e+00,5.036898643789598963e-05
1.379452132486388205e+00,5.247850572517955600e-05
1.382784142468239441e+00,4.937906237535637471e-05
1.386116152450090677e+00,4.715722087556777059e-05
1.389448162431941691e+00,4.677853702186033540e-05
1.392780172413792927e+00,4.863618087836260102e-05
1.396112182395644163e+00,4.735542128270096098e-05
1.399444192377495400e+00,5.061806440525962436e-05
1.402776202359346414e+00,5.011015862344779797e-05
1.406108212341197650e+00,4.913175309219520038e-05
1.409440222323048886e+00,4.648111528198102109e-05
1.412772232304900122e+00,4.785633641392066404e-05
1.416104242286751136e+00,4.992772843199682145e-05
1.419436252268602372e+00,4.687096282487709464e-05
1.422768262250453608e+00,4.449880606755878340e-05
1.426100272232304622e+00,4.350038288183357901e-05
1.429432282214155858e+00,4.521471190889703130e-05
1.432764292196007094e+00,4.510129725534564403e-05
1.436096302177858330e+00,4.498429991866458510e-05
1.439428312159709344e+00,4.647297346996675068e-05
1.442760322141560581e+00,4.597452132169526897e-05
1.446092332123411817e+00,4.867290379327879411e-05
1.449424342105263053e+00,4.686281607032872387e-05
1.452756352087114067e+00,4.415959336505219016e-05
1.456088362068965303e+00,4.286448719534225084e-05
1.459420372050816539e+00,4.115950269121392843e-05
1.462752382032667775e+00,3.758783192187918843e-05
1.466084392014518789e+00,4.296673671079370986e-05
1.469416401996370025e+00,4.693715627486200312e-05
1.472748411978221261e+00,4.895661642535411017e-05
1.476080421960072497e+00,4.446801567526309810e-05
1.479412431941923511e+00,4.781295001960106172e-05
1.482744441923774747e+00,4.816386623097682664e-05
1.486076451905625984e+00,5.152028863702848456e-05
1.489408461887477220e+00,5.119078855097755620e-05
1.492740471869328234e+00,4.298257843851433435e-05
1.496072481851179470e+00,5.177293386127185964e-05
1.499404491833030706e+00,4.919590541274321884e-05
1.502736501814881942e+00,4.007886338360307384e-05
1.506068511796732956e+00,3.856317665858655948e-05
1.509400521778584192e+00,3.217107194479906383e-05
1.512732531760435428e+00,5.702855595134477860e-05
1.516064541742286664e+00,1.424457995251881843e-04
1.519396551724137678e+00,2.380484808426921691e-04
1.522728561705988914e+00,2.236482366170796732e-04
1.526060571687840151e+00,4.023077830864328928e-05
1.529392581669691387e+00,4.987072843596327722e-05
1.532724591651542401e+00,2.390565925347312717e-05
1.536056601633393637e+00,1.733225632713530136e-05
1.539388611615244873e+00,3.075606676003834252e-05
1.542720621597096109e+00,3.143457746015190487e-05
1.546052631578947123e+00,2.284601014623802775e-05
1.549384641560798359e+00,2.404516937474598007e-05
1.552716651542649595e+00,3.544706073150125694e-05
1.556048661524500831e+00,3.132182130949364129e-05
1.559380671506351845e+00,2.760128965491711589e-05
1.562712681488203081e+00,3.100739209196329754e-05
1.566044691470054318e+00,3.150720533052701048e-05
1.569376701451905332e+00,3.645783572437064101e-05
1.572708711433756568e+00,3.320380134642080688e-05
1.576040721415607804e+00,3.609079003735364755e-05
1.579372731397459040e+00,3.268087940273392734e-05
1.582704741379310054e+00,3.320318215025229962e-05
1.586036751361161290e+00,2.969883152201161530e-05
1.589368761343012526e+00,2.984115468398862794e-05
1.592700771324863762e+00,3.185008109355062490e-05
1.596032781306714776e+00,3.350948745127889941e-05
1.599364791288566012e+00,3.409284770084335657e-05
1.602696801270417248e+00,3.429443424237836385e-05
1.606028811252268484e+00,3.543071381166259458e-05
1.609360821234119499e+00,3.372253343103671474e-05
1.612692831215970735e+00,3.480738203610254212e-05
1.616024841197821971e+00,3.031087130434477784e-05
1.619356851179673207e+00,2.911056278738072121e-05
1.622688861161524221e+00,2.982579018097398742e-05
1.626020871143375457e+00,3.419165487219961828e-05
1.629352881125226693e+00,2.955191050078888868e-05
1.632684891107077929e+00,3.426854147562358014e-05
1.636016901088928943e+00,3.254230140696436345e-05
