Frequency (Hz),Amplitude
9.796109346642467575e-01,1.246181381060598508e-04
9.829429446460978825e-01,1.224403640007533942e-04
9.862749546279491186e-01,1.332064790488186510e-04
9.896069646098002437e-01,1.177519300102751351e-04
9.929389745916514798e-01,1.204985125682985934e-04
9.962709845735026049e-01,1.134572102429318640e-04
9.996029945553537299e-01,1.185302772293242191e-04
1.002935004537204966e+00,1.198229350277893994e-04
1.006267014519056202e+00,1.232805341796139526e-04
1.009599024500907216e+00,1.271254427720238658e-04
1.012931034482758452e+00,1.019513361397503389e-04
1.016263044464609688e+00,1.122475110962364300e-04
1.019595054446460924e+00,1.348886453300514950e-04
1.022927064428311938e+00,1.240676041340424646e-04
1.026259074410163175e+00,1.198308260258938132e-04
1.029591084392014411e+00,1.203587759553972826e-04
1.032923094373865647e+00,1.204072649341805112e-04
1.036255104355716661e+00,1.231512662389468778e-04
1.039587114337567897e+00,7.444819820808151517e-05
1.042919124319419133e+00,8.204028722948144474e-05
1.046251134301270369e+00,1.188896782818068258e-04
1.049583144283121383e+00,1.241544671167973003e-04
1.052915154264972619e+00,1.383790796821280538e-04
1.056247164246823855e+00,1.528251976745719030e-04
1.059579174228675091e+00,1.894789610982335548e-04
1.062911184210526105e+00,4.163849072874236334e-04
1.066243194192377342e+00,6.199077850035658122e-05
1.069575204174228578e+00,2.335182396983027673e-05
1.072907214156079814e+00,5.397150690970818078e-05
1.076239224137930828e+00,6.180114964677670055e-05
1.079571234119782064e+00,6.987916600519515837e-05
1.082903244101633300e+00,6.835158054981554715e-05
1.086235254083484536e+00,1.181923212757260980e-04
1.089567264065335550e+00,9.453594578657271844e-05
1.092899274047186786e+00,8.792232056887506401e-05
1.096231284029038022e+00,8.420440476753224474e-05
1.099563294010889258e+00,8.542298736549537705e-05
1.102895303992740272e+00,9.262135096363046511e-05
1.106227313974591508e+00,9.294903830581284769e-05
1.109559323956442745e+00,8.053786119448023528e-05
1.112891333938293981e+00,8.437945174905657855e-05
1.116223343920144995e+00,9.553609055019931173e-05
1.119555353901996231e+00,8.002038036229431022e-05
1.122887363883847467e+00,7.940542046934791372e-05
1.126219373865698703e+00,7.891419535033653064e-05
1.129551383847549717e+00,8.800719470771663764e-05
1.132883393829400953e+00,9.374853148627665834e-05
1.136215403811252189e+00,1.003148998549465402e-04
1.139547413793103203e+00,1.016093785943953043e-04
1.142879423774954439e+00,7.956097663497707704e-05
1.146211433756805675e+00,8.087704853146163717e-05
1.149543443738656912e+00,7.083852741433743847e-05
1.152875453720507926e+00,5.557253428253345365e-05
1.156207463702359162e+00,5.685261820122015187e-05
1.159539473684210398e+00,5.667108100513037854e-05
1.162871483666061634e+00,5.804791290582871251e-05
1.166203493647912648e+00,5.778881114249504640e-05
1.169535503629763884e+00,6.353722185212245946e-05
1.172867513611615120e+00,6.530004306391930767e-05
1.176199523593466356e+00,6.742182212725545071e-05
1.179531533575317370e+00,6.729484512596294174e-05
1.182863543557168606e+00,6.853459974545256510e-05
1.186195553539019842e+00,7.036525074757674948e-05
1.189527563520871078e+00,7.340777195663244386e-05
1.192859573502722093e+00,7.316122516234371213e-05
1.196191583484573329e+00,7.220153665278195476e-05
1.199523593466424565e+00,7.058633042474819590e-05
1.202855603448275801e+00,7.395114052455935261e-05
1.206187613430126815e+00,7.012937693138887119e-05
1.209519623411978051e+00,6.717194109951409801e-05
1.212851633393829287e+00,7.099936668403158393e-05
1.216183643375680523e+00,6.899227764072169864e-05
1.219515653357531537e+00,7.263286128417869366e-05
1.222847663339382773e+00,7.074656005917362867e-05
1.226179673321234009e+00,7.357919968652856476e-05
1.229511683303085245e+00,7.608426804019026164e-05
1.232843693284936260e+00,7.420738418601790837e-05
1.236175703266787496e+00,7.226786072983231563e-05
1.239507713248638732e+00,7.229193352991149788e-05
1.242839723230489968e+00,7.056075660868178247e-05
1.246171733212340982e+00,6.671193959044661732e-05
1.249503743194192218e+00,7.005276972546853006e-05
1.252835753176043454e+00,6.954256440334345777e-05
1.256167763157894690e+00,6.899023887550535621e-05
1.259499773139745704e+00,6.788807276806083481e-05
1.262831783121596940e+00,6.835104828465761375e-05
1.266163793103448176e+00,6.886639717394812293e-05
1.269495803085299412e+00,6.851309341528905343e-05
1.272827813067150426e+00,6.858436405851402705e-05
1.276159823049001663e+00,6.652175737577613107e-05
1.279491833030852899e+00,6.715843079046961779e-05
1.282823843012703913e+00,6.360439224485992036e-05
1.286155852994555149e+00,6.608706224428270509e-05
1.289487862976406385e+00,6.630487272645248730e-05
1.292819872958257621e+00,6.496155550346522517e-05
1.296151882940108635e+00,6.407681049178043451e-05
1.299483892921959871e+00,6.708868397070211610e-05
1.302815902903811107e+00,6.480936064097812257e-05
1.306147912885662343e+00,6.381708959433202361e-05
1.309479922867513357e+00,6.691959152103504904e-05
1.312811932849364593e+00,6.408393238012948673e-05
1.316143942831215830e+00,6.448559890595850785e-05
1.319475952813067066e+00,6.395295224988778861e-05
1.322807962794918080e+00,6.635538867527524388e-05
1.326139972776769316e+00,6.227826095718004811e-05
1.329471982758620552e+00,6.250203487502199761e-05
1.332803992740471788e+00,6.401695970303807298e-05
1.336136002722322802e+00,6.196202994796886948e-05
1.339468012704174038e+00,6.640603273420019829e-05
1.342800022686025274e+00,6.177122723508281666e-05
1.346132032667876510e+00,6.069210069047474429e-05
1.349464042649727524e+00,6.366848256648922422e-05
1.352796052631578760e+00,6.129690944313691834e-05
1.356128062613429996e+00,6.165224208395081158e-05
1.359460072595281233e+00,6.216066775353211666e-05
1.362792082577132247e+00,6.549870283551231223e-05
1.366124092558983483e+00,6.203813379688156483e-05
1.369456102540834719e+00,5.925006130922064337e-05
1.372788112522685955e+00,6.221438110825657712e-05
1.376120122504536969e+00,6.066738921450351581e-05
1.379452132486388205e+00,6.138549640598436148e-05
1.382784142468239441e+00,6.094961223450650890e-05
1.386116152450090677e+00,6.166261129889134200e-05
1.389448162431941691e+00,6.223414687661038927e-05
1.392780172413792927e+00,5.965836504043020615e-05
1.396112182395644163e+00,5.886493070875277374e-05
1.399444192377495400e+00,6.030163762936215620e-05
1.402776202359346414e+00,5.894181170391740883e-05
1.406108212341197650e+00,6.159069725749048566e-05
1.409440222323048886e+00,6.208961999808278902e-05
1.412772232304900122e+00,5.903915166612466151e-05
1.416104242286751136e+00,5.723976402500473981e-05
1.419436252268602372e+00,5.968887212705200165e-05
1.422768262250453608e+00,5.951984355206333538e-05
1.426100272232304622e+00,5.740153752232650961e-05
1.429432282214155858e+00,5.839242778909537937e-05
1.432764292196007094e+00,5.752351352660447072e-05
1.436096302177858330e+00,5.628686524403987099e-05
1.439428312159709344e+00,5.954674198938679085e-05
1.442760322141560581e+00,5.405625502387763148e-05
1.446092332123411817e+00,5.803277126923637314e-05
1.449424342105263053e+00,5.480844877000276127e-05
1.452756352087114067e+00,5.872125083030217587e-05
1.456088362068965303e+00,6.189222173784653201e-05
